Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
2,2005,8,48,2005-08-18,2005-08-17,3,39741,1698771.09,201.97,08-18,18.14,18.08,"(11.953125, 14.765625, 52.982311777713, 54.3858129450494)","(13.359375, 53.68406238250086)(13.7109375, 54.0349376848948)(13.359375, 53.3331871012266)"
2,2005,9,59,2005-08-29,2005-08-31,3,46967,1636117.46,185.15,08-31,14.21,14.18,"(-6.328125, -3.515625, 52.982311777713, 54.3858129450494)","(-5.2734375, 54.0349376848948)(-4.921875, 53.68406238250086)(-4.921875, 53.68406238250086)"
2,2006,-1 (NOISE), , , , , , , , , , , , 
2,2006,0,0,2006-07-01,2006-07-09,9,1265985,97076911.59,5716.47,07-04,19.05,17.43,"(-5.625, 14.765625, 41.7542887927827, 53.6840624247402)","(8.0859375, 48.07005383556396)(5.625, 47.01742643783226)(4.921875, 47.36830186537139)(4.21875, 47.719177452002995)(4.5703125, 47.719177452002995)(9.4921875, 47.01742624585005)(10.546875, 47.08760134917357)(9.140625, 43.85954445619158)(9.140625, 43.508668590968995)"
2,2006,1,7,2006-07-08,2006-07-14,7,318253,46462400.57,2007.91,07-10,29.19,29.01,"(-8.4375, 1.40625, 35.4385190210863, 41.7542887927827)","(-5.9765625, 39.649032505162076)(-3.7860576923076925, 39.649032505162076)(-3.515625, 39.649032505162076)(-2.8125, 38.59640416418931)(-3.1640625, 38.245528094345595)(-4.21875, 37.54377590884727)(-3.8671875, 37.54377590884727)"
2,2006,2,8,2006-07-09,2006-07-11,3,35549,2317656.59,189.79,07-10,22.58,22.67,"(2.8125, 4.21875, 42.45604075651, 43.8595445166024)","(3.515625, 43.157792646149325)(3.515625, 43.157792646149325)(3.515625, 43.157792646149325)"
2,2006,3,12,2006-07-13,2006-07-16,4,35549,3436508.84,209.8,07-16,24.94,24.96,"(8.4375, 9.84375, 42.45604075651, 43.8595445166024)","(9.140625, 43.157792646149325)(9.140625, 43.157792646149325)(9.140625, 43.157792646149325)(9.140625, 43.157792646149325)"
2,2006,4,16,2006-07-17,2006-07-16,3,215163,8600765.18,1041.45,07-16,18.11,18.21,"(9.140625, 14.765625, 48.7718056035057, 52.982311777713)","(13.0078125, 50.87705894359374)(10.8984375, 50.87705894359374)(11.953125, 50.87705894359374)"
2,2006,5,26,2006-07-27,2006-07-30,4,110941,5475285.78,446.01,07-29,16.73,16.49,"(-5.625, 0.0, 45.9647996959973, 48.7718056035057)","(-3.515625, 47.71917852468235)(-3.1640625, 47.36830272718452)(-2.8125, 47.36830272718452)(-2.8125, 47.71917848498133)"
2,2006,6,26,2006-07-27,2006-07-29,3,43712,1705573.44,171.88,07-27,13.36,13.38,"(-9.84375, -7.734375, 52.2805610111665, 54.3858129450494)","(-8.7890625, 53.33318703966727)(-9.140625, 53.33318703966727)(-9.140625, 53.33318703966727)"
2,2006,7,27,2006-07-28,2006-08-01,5,64971,3169430.04,243.91,07-31,13.63,13.34,"(7.03125, 11.953125, 52.982311777713, 54.3858129450494)","(10.546875, 54.0349376848948)(9.84375, 53.68406238250086)(9.84375, 53.68406238250086)(9.4921875, 53.68406238250086)(7.734375, 53.68406238250086)"
2,2006,8,32,2006-08-02,2006-08-04,3,68703,4233260.71,332.38,08-03,24.15,23.95,"(-7.03125, -4.921875, 35.4385190210863, 37.5437759887994)","(-5.9765625, 36.140271368586205)(-5.9765625, 36.491147523639505)(-5.9765625, 36.491147523639505)"
2,2006,9,32,2006-08-02,2006-08-08,7,77180,5429677.41,318.4,08-07,13.99,14.01,"(-9.84375, -7.03125, 51.5788101317764, 54.3858129450494)","(-8.4375, 53.33318703966727)(-8.7890625, 53.33318703966727)(-9.140625, 53.33318703966727)(-8.7890625, 52.9823116580891)(-8.7890625, 52.9823116580891)(-8.4375, 52.9823116580891)(-9.140625, 53.68406238250086)"
2,2006,10,35,2006-08-05,2006-08-08,4,150095,5586872.67,643.24,08-08,14.5,14.69,"(7.03125, 13.359375, 51.5788101317764, 54.3858129450494)","(11.6015625, 53.6840623613812)(10.546875, 52.9823116580891)(9.84375, 52.9823116580891)(10.1953125, 52.9823116580891)"
2,2006,11,40,2006-08-10,2006-08-19,10,374699,55899160.16,1776.3,08-11,20.82,20.71,"(7.734375, 14.765625, 40.3507847105177, 52.2805610111665)","(11.25, 49.82443223460099)(11.25, 47.22795169446656)(11.953125, 46.315674913618416)(11.6015625, 44.21042016380464)(11.6015625, 43.859544213505835)(11.953125, 43.859544213505835)(11.6015625, 43.859544213505835)(12.3046875, 43.50866835439724)(11.6015625, 43.859544213505835)(12.65625, 43.50866835439724)"
2,2006,12,40,2006-08-10,2006-08-12,3,39741,1430853.82,164.04,08-11,15.22,15.24,"(11.953125, 14.765625, 52.982311777713, 54.3858129450494)","(13.7109375, 53.68406238250086)(13.359375, 53.68406238250086)(13.359375, 53.6840623613812)"
2,2006,13,48,2006-08-18,2006-08-17,4,60433,5708940.5,349.46,08-18,26.67,26.65,"(7.734375, 9.140625, 38.9472804370071, 41.7542887927827)","(8.4375, 40.35078466271226)(8.4375, 39.99990863019465)(8.4375, 40.35078466271226)(8.4375, 40.35078466271226)"
2,2006,14,48,2006-08-18,2006-08-17,4,72554,6554043.76,411.78,08-19,27.7,27.64,"(11.953125, 14.765625, 36.8420237038942, 38.2455282337738)","(13.359375, 37.54377597548913)(13.359375, 37.54377597548913)(13.7109375, 37.54377597548913)(13.7109375, 37.54377597548913)"
2,2007,-1 (NOISE), , , , , , , , , , , , 
2,2007,0,8,2007-07-09,2007-07-11,3,113355,4210604.93,533.94,07-10,17.06,17.94,"(6.328125, 11.953125, 47.3683028045918, 49.4735568764181)","(8.7890625, 48.42092988232212)(9.140625, 48.42092988232212)(10.1953125, 48.4209299241393)"
2,2007,1,9,2007-07-10,2007-07-15,6,197834,11331701.82,846.24,07-14,16.13,16.0,"(9.84375, 14.765625, 45.9647996959973, 51.5788101317764)","(13.359375, 48.070054163268686)(13.359375, 48.070054163268686)(13.359375, 47.71917841872345)(12.3046875, 48.7718053165215)(12.3046875, 48.7718053165215)(13.7109375, 48.7718053165215)"
2,2007,2,20,2007-07-21,2007-07-26,6,215138,21508776.9,1016.35,07-25,21.77,22.28,"(-9.84375, -6.328125, 36.8420237038942, 43.1577926653356)","(-9.4921875, 42.45604073820943)(-8.7890625, 40.35078455088668)(-8.4375, 39.99990846618743)(-8.0859375, 39.99990846618743)(-8.0859375, 39.99990846618743)(-8.0859375, 39.99990846618743)"
2,2007,3,25,2007-07-26,2007-07-28,3,76836,2723095.45,326.47,07-27,16.86,16.84,"(-4.921875, -0.703125, 47.3683028045918, 49.4735568764181)","(-3.8671875, 48.070054217623465)(-2.8125, 48.42092988232212)(-2.109375, 48.7718055748989)"
2,2007,4,25,2007-07-26,2007-07-29,4,195654,7743940.62,794.65,07-27,15.56,15.44,"(-5.625, 4.21875, 49.4735568764181, 52.982311777713)","(-1.40625, 51.578810096228665)(-1.40625, 51.22793450027509)(-0.703125, 51.22793450027509)(1.7578125, 50.52618355319275)"
2,2007,5,25,2007-07-26,2007-07-28,3,135404,4918659.23,545.85,07-27,14.39,14.33,"(-9.84375, -4.21875, 51.5788101317764, 54.3858129450494)","(-8.0859375, 52.9823116580891)(-7.03125, 52.9823116580891)(-7.03125, 52.9823116580891)"
2,2007,6,41,2007-08-11,2007-08-29,19,1354659,242623428.51,7644.36,08-21,20.17,20.59,"(-9.84375, 14.765625, 36.8420237038942, 54.3858129450494)","(-1.40625, 46.31567539582113)(1.0546875, 47.01742685685633)(0.08272058823529412, 43.64361967807055)(-0.87890625, 42.45604009137668)(-2.377232142857143, 41.754288300269245)(-2.4609375, 44.72078348022055)(-1.7578125, 47.36830136039442)(-2.8125, 45.96479783297819)(-2.109375, 45.96479783297819)(2.4609375, 45.96479783297819)(2.4609375, 46.31567374315231)(6.328125, 49.473556023324846)(7.3828125, 50.175307385181746)(1.6824776785714286, 52.63143623936477)(-3.515625, 50.175307385181746)(-2.109375, 49.824431717312834)(-1.40625, 49.824431717312834)(0.703125, 49.824431717312834)(2.109375, 49.122680722715835)"
2,2007,7,41,2007-08-11,2007-08-13,3,134466,5247325.08,659.03,08-12,19.07,19.0,"(-2.8125, 2.8125, 50.8770591457431, 53.6840624247402)","(-1.0546875, 52.28056089822784)(0.0, 52.28056089822784)(0.703125, 51.92968551659975)"
2,2007,8,42,2007-08-12,2007-08-14,3,175454,6507752.94,785.43,08-13,17.5,17.57,"(2.109375, 9.84375, 48.7718056035057, 51.5788101317764)","(5.34375, 50.52618355319275)(5.9765625, 50.17530796325534)(7.03125, 49.824432421125074)"
2,2007,9,42,2007-08-12,2007-08-14,3,41054,1493697.25,179.9,08-13,15.95,15.99,"(11.25, 14.0625, 51.5788101317764, 52.982311777713)","(12.3046875, 52.280560973551964)(12.65625, 52.280560973551964)(13.0078125, 51.92968557147145)"
2,2008,0,0,2008-07-01,2008-07-03,3,56648,2743628.47,274.47,07-03,20.52,20.76,"(-9.140625, -7.734375, 38.2455282337738, 40.3507847105177)","(-8.4375, 39.29815649447265)(-8.4375, 38.94728042245763)(-8.4375, 39.29815649447265)"
2,2008,-1 (NOISE), , , , , , , , , , , , 
2,2008,1,4,2008-07-05,2008-07-09,5,107562,9563920.05,546.5,07-09,20.48,20.74,"(-4.921875, -0.703125, 41.7542887927827, 43.8595445166024)","(-2.4609375, 43.157792646149325)(-2.8125, 42.806916682807675)(-2.8125, 42.45604073820943)(-2.8125, 42.806916682807675)(-2.8125, 42.806916682807675)"
2,2008,2,5,2008-07-06,2008-07-10,5,412478,26050149.21,1854.2,07-08,19.53,18.72,"(-1.40625, 10.546875, 42.45604075651, 48.7718056035057)","(3.364955357142857, 45.96479946226339)(5.2734375, 45.61392359168805)(4.5703125, 45.61392359168805)(4.5703125, 45.2630478125972)(7.1015625, 45.26304801283573)"
2,2008,3,12,2008-07-13,2008-07-27,15,1626278,247336225.24,8243.32,07-19,19.16,19.95,"(-9.84375, 14.765625, 35.4385190210863, 54.3858129450494)","(-5.625, 48.459913891297354)(-5.9765625, 48.70162841674193)(-5.9765625, 48.19764355575663)(-3.1640625, 48.0700530042686)(-2.4609375, 47.301467828010146)(-0.703125, 46.66654963486444)(2.109375, 44.91216999750763)(3.515625, 44.91216999750763)(3.515625, 44.91216999750763)(3.8671875, 44.91216999750763)(5.9765625, 46.66654963486444)(10.1953125, 44.9121712950798)(10.546875, 44.210419756678746)(10.8984375, 43.157792260166396)(12.053571428571429, 41.854538855722524)"
2,2008,4,26,2008-07-27,2008-08-01,6,403068,33073932.66,1901.57,07-30,22.8,22.32,"(-9.84375, -0.703125, 35.4385190210863, 43.8595445166024)","(-6.328125, 36.84202366566636)(-7.3828125, 39.64903224864576)(-7.03125, 39.649032275410846)(-5.625, 39.649032275410846)(-4.921875, 39.9999083799379)(-3.515625, 42.806916682807675)"
2,2008,5,32,2008-08-02,2008-08-01,8,1152018,70854120.01,4637.31,08-01,14.78,15.18,"(-9.84375, 14.765625, 44.5612963074929, 54.3858129450494)","(3.515625, 49.473556023324846)(4.21875, 50.877058638573686)(5.462740384615385, 50.52618302594712)(9.4921875, 51.92968529643001)(1.40625, 52.9823116580891)(1.0546875, 49.824431717312834)(1.40625, 49.473556023324846)(2.4609375, 49.473556023324846)"
2,2008,6,35,2008-08-05,2008-08-11,7,162399,11790853.9,794.98,08-10,16.19,16.76,"(-9.140625, -2.109375, 50.1753080588334, 54.3858129450494)","(-4.921875, 53.68406238250086)(-4.21875, 53.68406238250086)(-4.21875, 52.280560785003146)(-5.625, 52.280560785003146)(-6.328125, 52.280560785003146)(-5.9765625, 52.280560785003146)(-3.8671875, 52.280560785003146)"
2,2008,7,40,2008-08-10,2008-08-09,3,73898,4832742.64,394.94,08-10,26.55,26.51,"(9.140625, 11.953125, 35.4385190210863, 36.8420237038942)","(10.546875, 36.140271368586205)(10.546875, 36.140271368586205)(10.1953125, 36.140271368586205)"
2,2008,8,43,2008-08-13,2008-08-19,7,195863,14593536.62,1009.07,08-17,18.1,18.55,"(-9.84375, -2.109375, 50.1753080588334, 54.3858129450494)","(-4.5703125, 53.68406238250086)(-4.5703125, 52.51447772487982)(-6.328125, 52.280560785003146)(-6.328125, 52.280560785003146)(-5.9765625, 52.280560785003146)(-4.21875, 52.9823116580891)(-4.921875, 53.68406238250086)"
2,2008,9,45,2008-08-15,2008-08-19,5,64133,7259082.45,374.34,08-17,29.29,29.43,"(7.734375, 10.546875, 35.4385190210863, 36.8420237038942)","(9.140625, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 35.789395200932205)(9.140625, 36.140271368586205)"
2,2008,10,45,2008-08-15,2008-08-17,3,36072,1926121.72,185.29,08-17,19.9,20.04,"(-4.21875, -1.40625, 48.0700542447729, 49.4735568764181)","(-3.1640625, 49.1226812399619)(-2.8125, 48.7718055748989)(-2.8125, 48.7718055748989)"
2,2008,11,48,2008-08-18,2008-08-17,4,49265,5092859.63,275.3,08-17,27.2,27.2,"(11.953125, 14.0625, 35.4385190210863, 36.8420237038942)","(13.0078125, 36.140271368586205)(13.0078125, 36.140271368586205)(13.0078125, 36.140271368586205)(13.0078125, 36.140271368586205)"
2,2008,12,47,2008-08-17,2008-08-23,7,78963,7146547.28,502.78,08-22,20.37,20.94,"(0.703125, 4.921875, 50.8770591457431, 52.982311777713)","(2.4609375, 52.631436394439746)(2.4609375, 51.92968551659975)(2.8125, 51.92968551659975)(2.8125, 52.280560973551964)(2.8125, 51.92968551659975)(2.8125, 51.92968551659975)(3.1640625, 52.631436394439746)"
2,2008,13,48,2008-08-18,2008-08-25,8,284369,28499155.91,1863.26,08-23,20.69,21.53,"(4.21875, 14.765625, 50.1753080588334, 54.3858129450494)","(7.03125, 54.0349376848948)(7.03125, 53.68406238250086)(9.84375, 53.33318703966727)(9.84375, 52.9823116580891)(9.84375, 52.9823116580891)(9.4921875, 52.280560785003146)(9.4921875, 52.280560785003146)(10.7578125, 52.280560785003146)"
2,2008,14,56,2008-08-26,2008-08-25,3,51894,3298794.33,314.63,08-26,26.3,26.29,"(12.65625, 14.765625, 43.8595445166024, 45.9647996959973)","(13.7109375, 44.9121721387774)(14.0625, 44.56129628637077)(13.7109375, 44.9121721387774)"
2,2008,15,58,2008-08-28,2008-08-30,3,59118,4255711.03,334.17,08-29,27.83,27.85,"(10.546875, 12.65625, 35.4385190210863, 36.8420237038942)","(11.6015625, 36.140271368586205)(11.6015625, 36.140271368586205)(11.953125, 36.140271368586205)"
2,2009,-1 (NOISE), , , , , , , , , , , , 
2,2009,0,5,2009-07-06,2009-07-12,7,186703,22932996.11,986.35,07-10,24.74,24.88,"(-9.84375, -6.328125, 36.8420237038942, 43.1577926653356)","(-8.7890625, 37.54377597548913)(-8.7890625, 39.29815640500359)(-8.7890625, 39.649032444059856)(-8.4375, 39.99990846618743)(-8.0859375, 39.99990846618743)(-8.0859375, 39.99990846618743)(-8.0859375, 39.99990846618743)"
2,2009,1,26,2009-07-27,2009-07-30,4,220113,6711932.1,585.64,07-30,12.89,12.23,"(4.21875, 14.0625, 45.263048035017, 48.7718056035057)","(10.8984375, 47.71917852468235)(9.84375, 46.66655121348678)(9.140625, 46.66655121348678)(9.140625, 47.01742694515659)"
2,2009,2,48,2009-08-18,2009-08-27,10,506759,70983654.57,2843.9,08-22,23.86,24.43,"(-9.84375, -1.40625, 36.1402713807781, 43.8595445166024)","(-8.7890625, 39.649032444059856)(-7.3828125, 39.99990846618743)(-6.6796875, 40.350784470770606)(-6.328125, 39.9999083799379)(-5.9765625, 39.9999083799379)(-5.625, 39.9999083799379)(-5.625, 39.649032367513854)(-5.2734375, 39.29815633773168)(-4.921875, 38.94728034960657)(-2.8125, 38.94728042245763)"
3,2000,-1 (NOISE), , , , , , , , , , , , 
3,2000,0,0,2000-07-01,2000-07-03,3,37321,1596050.18,155.64,07-02,15.31,15.26,"(1.40625, 3.515625, 51.5788101317764, 52.982311777713)","(2.4609375, 52.280560973551964)(2.4609375, 52.280560973551964)(2.4609375, 52.280560973551964)"
3,2000,1,32,2000-08-02,2000-08-01,7,563376,35290220.88,2196.11,08-04,14.71,14.64,"(0.0, 14.765625, 46.6665512870549, 54.3858129450494)","(6.328125, 50.877058638573686)(8.0859375, 50.877058638573686)(7.734375, 50.52618302594712)(7.734375, 50.52618302594712)(8.7890625, 50.877058638573686)(11.953125, 52.9823116580891)(7.734375, 53.33318703966727)"
3,2000,2,40,2000-08-10,2000-08-09,3,128484,6813628.81,727.93,08-09,24.39,24.44,"(-2.109375, 2.8125, 43.8595445166024, 46.6665512870549)","(1.0546875, 45.2630479684329)(-0.3515625, 45.2630479684329)(0.3515625, 45.2630479684329)"
3,2000,3,41,2000-08-11,2000-08-18,8,301425,20661659.99,1122.64,08-15,17.28,16.38,"(9.140625, 14.765625, 43.8595445166024, 51.5788101317764)","(12.3046875, 47.36830277880653)(12.65625, 48.42092981252947)(13.359375, 47.649003253513555)(11.953125, 48.07005397243713)(11.953125, 48.07005383556396)(11.953125, 47.368302416002685)(12.65625, 47.01742674302864)(14.0625, 44.56129628637077)"
3,2000,4,44,2000-08-14,2000-08-17,4,49153,4222279.48,274.44,08-16,24.87,24.87,"(7.734375, 9.140625, 41.7542887927827, 43.8595445166024)","(8.4375, 43.157792646149325)(8.4375, 42.806916682807675)(8.4375, 42.806916682807675)(8.4375, 42.806916682807675)"
3,2000,5,49,2000-08-19,2000-08-23,5,62250,6368223.32,376.09,08-21,26.56,26.56,"(7.03125, 9.84375, 42.45604075651, 43.8595445166024)","(8.7890625, 43.157792646149325)(8.4375, 43.157792646149325)(8.4375, 43.157792646149325)(8.4375, 43.157792646149325)(9.140625, 43.157792646149325)"
3,2000,6,56,2000-08-26,2000-08-31,6,279744,30479250.07,1527.34,08-30,23.12,23.54,"(-9.140625, -2.109375, 37.5437759887994, 42.45604075651)","(-7.3828125, 39.29815649447265)(-5.9765625, 39.649032505162076)(-5.625, 39.649032505162076)(-5.625, 39.99990853658056)(-5.625, 39.99990853658056)(-5.9765625, 40.350784614835014)"
3,2001,-1 (NOISE), , , , , , , , , , , , 
3,2001,0,1,2001-07-02,2001-07-04,3,137119,7399684.86,637.77,07-03,20.97,21.02,"(-6.328125, -1.40625, 40.3507847105177, 42.45604075651)","(-3.8671875, 41.403412759118055)(-3.8671875, 41.403412759118055)(-3.8671875, 41.403412759118055)"
3,2001,1,23,2001-07-24,2001-07-28,5,284443,24881986.89,1515.33,07-26,24.73,24.64,"(-9.140625, -2.109375, 37.5437759887994, 42.45604075651)","(-7.734375, 39.99990853658056)(-6.328125, 39.99990853658056)(-5.625, 39.99990853658056)(-5.2734375, 40.350784614835014)(-3.515625, 40.35078466271226)"
3,2001,2,32,2001-08-02,2001-08-01,3,138099,9556114.42,808.97,08-02,26.51,26.59,"(-6.328125, -2.109375, 39.649032596592, 42.45604075651)","(-4.21875, 41.05253672661284)(-4.21875, 40.70166071913855)(-4.21875, 41.05253672661284)"
3,2001,3,33,2001-08-03,2001-08-07,5,235922,17155882.21,1107.38,08-04,24.54,24.03,"(-9.140625, -2.8125, 35.4385190210863, 39.649032596592)","(-5.625, 37.54377590884727)(-5.9765625, 37.54377590884727)(-6.328125, 37.54377590884727)(-6.6796875, 37.19289979422315)(-7.3828125, 37.192899846346805)"
3,2001,4,56,2001-08-26,2001-08-31,6,234887,25816989.36,1069.73,08-29,23.4,23.11,"(-9.84375, -4.21875, 36.8420237038942, 42.45604075651)","(-8.0859375, 39.649032444059856)(-7.734375, 39.649032444059856)(-7.3828125, 39.649032444059856)(-7.03125, 39.29815640500359)(-7.03125, 39.29815640500359)(-6.328125, 38.94728034960657)"
3,2002,0,0,2002-07-01,2002-07-05,5,143227,7108016.78,576.44,07-03,14.31,14.41,"(-9.84375, -3.515625, 51.5788101317764, 54.3858129450494)","(-8.0859375, 52.9823116580891)(-7.3828125, 52.9823116580891)(-6.6796875, 52.9823116580891)(-6.6796875, 52.9823116580891)(-8.4375, 51.92968557147145)"
3,2002,-1 (NOISE), , , , , , , , , , , , 
3,2002,1,2,2002-07-03,2002-07-05,3,49575,1937969.49,201.71,07-04,15.34,15.35,"(-5.625, -2.109375, 50.1753080588334, 52.2805610111665)","(-3.8671875, 51.578810096228665)(-3.8671875, 51.22793458687985)(-4.21875, 50.52618360228825)"
3,2002,2,8,2002-07-09,2002-07-08,3,33648,1365446.35,133.25,07-07,14.6,14.59,"(-9.140625, -6.328125, 51.5788101317764, 52.982311777713)","(-8.0859375, 51.92968557147145)(-7.3828125, 52.280560973551964)(-7.3828125, 52.280560973551964)"
3,2002,3,9,2002-07-10,2002-07-16,7,257596,16196403.22,1002.5,07-15,13.84,13.99,"(-9.84375, -0.703125, 50.1753080588334, 54.3858129450494)","(-8.4375, 51.5788101317764)(-7.734375, 52.631436336349026)(-6.328125, 52.63143623936477)(-5.9765625, 52.63143623936477)(-5.2734375, 52.280560785003146)(-5.2734375, 52.280560785003146)(-4.21875, 52.280560785003146)"
3,2002,4,32,2002-08-02,2002-08-04,3,66107,2502779.19,270.35,08-03,16.03,16.36,"(11.25, 14.765625, 46.6665512870549, 48.0700542447729)","(14.0625, 47.017427045823354)(13.0078125, 47.36830277880653)(13.0078125, 47.36830277880653)"
3,2002,5,36,2002-08-06,2002-08-11,6,170065,16879070.29,1007.54,08-09,27.62,27.64,"(-9.84375, -4.921875, 37.5437759887994, 41.7542887927827)","(-9.140625, 38.94728042245763)(-8.4375, 39.649032505162076)(-8.4375, 39.649032505162076)(-7.3828125, 39.649032505162076)(-6.328125, 38.947280393338005)(-5.9765625, 38.59640431404308)"
3,2002,6,40,2002-08-10,2002-08-09,4,99568,7436501.2,608.64,08-10,25.57,25.69,"(-7.734375, -4.21875, 41.0525367766618, 43.1577926653356)","(-5.9765625, 42.10516474782253)(-5.625, 42.10516474782253)(-5.625, 42.10516474782253)(-6.6796875, 42.10516474782253)"
3,2002,7,39,2002-08-09,2002-08-29,21,1604703,399447643.6,8064.6,08-26,23.47,22.84,"(-9.84375, 14.765625, 38.2455282337738, 54.3858129450494)","(-0.703125, 44.561296244089036)(1.1953125, 45.96479946226339)(4.21875, 45.96479946226339)(5.625, 45.2630478125972)(4.921875, 44.5612960957094)(2.4068509615384617, 43.50866811620972)(2.789818548387097, 43.157792260166396)(2.4609375, 43.157792260166396)(2.4609375, 43.508668245429675)(3.1640625, 44.561295711323524)(3.1640625, 44.210419756678746)(2.8125, 44.56129553915843)(3.1640625, 44.56129553915843)(2.8125, 45.14608827198552)(3.1640625, 45.706258135570415)(3.1640625, 46.31567402985603)(4.5703125, 46.66654963486444)(5.625, 46.31567374315231)(6.328125, 46.31567374315231)(6.2961647727272725, 41.754288529844814)(9.140625, 40.35078466271226)"
3,2002,8,49,2002-08-19,2002-08-22,4,92109,4404514.16,408.82,08-20,16.76,16.62,"(-9.84375, -5.625, 51.5788101317764, 54.3858129450494)","(-8.7890625, 52.9823116580891)(-7.734375, 52.9823116580891)(-7.734375, 52.9823116580891)(-7.03125, 52.98231173787323)"
3,2002,9,57,2002-08-27,2002-08-29,3,38740,2932096.43,223.49,08-27,27.6,27.61,"(11.25, 13.359375, 36.8420237038942, 38.2455282337738)","(12.3046875, 37.54377597548913)(12.3046875, 37.54377597548913)(12.3046875, 37.54377597548913)"
3,2002,10,58,2002-08-28,2002-08-30,3,54236,3825323.6,304.5,08-29,27.72,27.71,"(11.25, 13.359375, 35.4385190210863, 36.8420237038942)","(12.3046875, 36.140271368586205)(12.3046875, 36.140271368586205)(12.65625, 36.140271368586205)"
3,2003,-1 (NOISE), , , , , , , , , , , , 
3,2003,0,2,2003-07-03,2003-07-15,13,88410,20407413.11,450.17,07-09,24.96,25.0,"(10.546875, 13.359375, 35.4385190210863, 37.5437759887994)","(11.953125, 36.140271368586205)(11.6015625, 36.491147523639505)(11.953125, 36.491147523639505)(11.953125, 36.491147523639505)(11.953125, 36.491147523639505)(11.953125, 36.491147523639505)(11.953125, 36.491147523639505)(12.3046875, 36.491147523639505)(12.3046875, 36.491147523639505)(12.3046875, 36.140271368586205)(12.3046875, 36.140271368586205)(12.3046875, 36.140271368586205)(12.3046875, 36.140271368586205)"
3,2003,1,8,2003-07-09,2003-07-11,3,41054,1510256.82,168.37,07-10,15.08,15.0,"(0.703125, 3.515625, 51.5788101317764, 52.982311777713)","(2.109375, 52.280560973551964)(2.109375, 52.280560973551964)(2.4609375, 52.280560973551964)"
3,2003,2,12,2003-07-13,2003-07-15,3,180307,7270968.32,804.02,07-14,17.16,16.85,"(9.84375, 14.765625, 48.0700542447729, 52.2805610111665)","(12.3046875, 50.17530786745944)(12.3046875, 50.17530786745944)(13.359375, 50.17530786745944)"
3,2003,3,17,2003-07-18,2003-07-23,6,351752,18890676.61,1655.52,07-20,16.51,17.06,"(3.515625, 14.765625, 49.4735568764181, 54.3858129450494)","(9.140625, 51.6957682637601)(9.0, 51.92968529643001)(9.140625, 51.92968529643001)(9.4921875, 52.280560785003146)(10.8984375, 52.9823116580891)(13.359375, 54.3858129450494)"
3,2003,4,21,2003-07-22,2003-07-28,7,117174,14133662.64,713.08,07-23,24.14,25.48,"(-9.140625, -5.625, 38.2455282337738, 42.45604075651)","(-7.3828125, 39.64903255091048)(-7.3828125, 39.99990859122252)(-7.03125, 39.99990859122252)(-7.3828125, 40.35078466271226)(-7.734375, 41.05253672661284)(-7.734375, 41.403412759118055)(-7.734375, 41.754288775318166)"
3,2003,5,35,2003-08-05,2003-08-08,4,171147,13283174.47,904.72,08-07,24.09,24.48,"(-9.84375, -5.625, 36.8420237038942, 41.0525367766618)","(-8.7890625, 38.596404278430704)(-8.0859375, 38.94728034960657)(-7.734375, 38.94728034960657)(-7.734375, 38.596404278430704)"
3,2003,6,50,2003-08-20,2003-08-26,7,585233,66186294.44,3355.65,08-23,22.47,22.61,"(-2.8125, 14.765625, 43.8595445166024, 52.982311777713)","(2.8125, 47.60221960621349)(2.4609375, 47.01742674302864)(3.515625, 48.070053670690186)(5.625, 48.42092924976324)(8.0859375, 48.77180499846793)(9.4921875, 48.77180499846793)(13.7109375, 50.526183356241134)"
3,2003,7,56,2003-08-26,2003-08-25,3,45449,1651452.07,191.04,08-26,16.09,16.65,"(11.25, 14.0625, 46.6665512870549, 48.0700542447729)","(12.65625, 47.36830277880653)(11.6015625, 47.3683028045918)(12.65625, 47.36830277880653)"
3,2004,-1 (NOISE), , , , , , , , , , , , 
3,2004,0,4,2004-07-05,2004-07-21,17,804258,146590722.69,4126.87,07-17,21.11,20.6,"(-4.21875, 14.765625, 38.9472804370071, 50.8770591457431)","(0.0, 44.91217200857524)(2.8125, 45.2630478125972)(2.8125, 45.61392359168805)(4.21875, 45.96479934484533)(5.78125, 46.66655113977607)(9.4921875, 44.91217217125495)(10.546875, 44.210420329492536)(9.84375, 46.31567507101101)(9.84375, 45.26304740880629)(10.1953125, 45.26304740880629)(9.84375, 43.859544213505835)(8.7890625, 45.613923142364825)(8.7890625, 44.9121712950798)(9.140625, 44.9121712950798)(10.546875, 44.210419756678746)(11.25, 43.50866835439724)(11.1796875, 43.50866844329996)"
3,2004,1,5,2004-07-06,2004-07-08,3,54192,3791961.22,285.49,07-08,25.68,25.69,"(6.328125, 8.4375, 35.4385190210863, 36.8420237038942)","(7.3828125, 36.140271368586205)(7.3828125, 36.140271368586205)(7.3828125, 36.140271368586205)"
