Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2005,0,0,2005-07-01,2005-07-19,19,287147,81594544.61,1268.82,07-07,18.85,19.08,"(-9.84375, -3.515625, 36.8420237038942, 43.8595445166024)","(-6.328125, 40.70166062114758)(-6.328125, 40.70166062114758)(-6.328125, 39.99990853658056)(-6.6796875, 39.649032444059856)(-6.6796875, 39.649032444059856)(-6.6796875, 39.29815640500359)(-6.6796875, 39.99990846618743)(-6.6796875, 39.99990846618743)(-7.3828125, 39.99990846618743)(-7.734375, 40.350784470770606)(-7.734375, 40.350784470770606)(-7.03125, 40.350784470770606)(-7.03125, 40.350784470770606)(-7.03125, 40.350784470770606)(-7.3828125, 39.99990846618743)(-7.734375, 39.99990846618743)(-8.0859375, 39.99990846618743)(-8.0859375, 41.052536676486696)(-7.734375, 42.8069167109228)"
0,2005,1,1,2005-07-02,2005-07-06,5,183290,12575441.53,832.21,07-04,19.15,19.44,"(5.625, 14.765625, 43.8595445166024, 47.3683028045918)","(8.7890625, 46.31567545566524)(8.7890625, 45.964799626030775)(9.951923076923077, 45.61392377445938)(11.25, 45.2630479684329)(11.25, 45.2630479684329)"
0,2005,2,8,2005-07-09,2005-07-13,5,115969,5660686.53,453.51,07-10,14.07,14.08,"(-9.84375, -1.40625, 52.2805610111665, 54.3858129450494)","(-8.7890625, 53.68406238250086)(-6.0085227272727275, 53.33318703966727)(-5.9765625, 53.68406238250086)(-4.21875, 53.33318703966727)(-2.8125, 52.98231173787323)"
0,2005,3,11,2005-07-12,2005-07-14,3,53074,1813067.85,223.64,07-13,15.92,15.92,"(-2.109375, 1.40625, 50.8770591457431, 52.2805610111665)","(-0.703125, 50.8770591457431)(-0.3515625, 51.578810096228665)(0.0, 51.578810096228665)"
0,2005,4,14,2005-07-15,2005-07-19,5,44501,4350602.19,241.47,07-16,22.12,22.21,"(2.8125, 4.921875, 42.45604075651, 43.8595445166024)","(3.515625, 43.157792646149325)(3.8671875, 43.157792646149325)(3.8671875, 43.157792646149325)(3.8671875, 43.157792646149325)(3.515625, 43.157792646149325)"
0,2005,5,16,2005-07-17,2005-07-16,3,110731,6167162.09,573.35,07-16,22.75,22.61,"(7.03125, 14.0625, 44.5612963074929, 46.6665512870549)","(10.546875, 45.26304801283573)(10.8984375, 45.61392383139052)(10.546875, 45.61392383139052)"
0,2005,6,19,2005-07-20,2005-07-26,7,107562,8461772.25,382.55,07-24,18.81,18.32,"(-7.734375, -2.8125, 41.7542887927827, 43.8595445166024)","(-6.6796875, 42.45604073820943)(-6.328125, 42.45604073820943)(-5.9765625, 42.806916682807675)(-4.921875, 42.806916682807675)(-4.921875, 42.806916682807675)(-4.21875, 42.45604073820943)(-4.21875, 42.45604073820943)"
0,2005,7,19,2005-07-20,2005-07-27,8,276400,20690197.0,1175.29,07-26,19.6,18.65,"(-2.8125, 7.03125, 38.9472804370071, 45.9647996959973)","(-1.40625, 43.859544496476964)(-1.0546875, 43.859544496476964)(-1.0546875, 43.859544496476964)(-0.703125, 43.15779247299083)(0.3515625, 42.45604048095604)(1.7578125, 42.45604048095604)(2.4609375, 42.45604048095604)(4.5703125, 44.9121721387774)"
0,2005,8,20,2005-07-21,2005-07-26,6,117580,5751109.07,490.76,07-25,15.37,15.4,"(-9.84375, -4.921875, 51.5788101317764, 54.3858129450494)","(-8.7890625, 52.280560973551964)(-9.140625, 51.92968557147145)(-8.7890625, 52.280560973551964)(-7.734375, 52.9823116580891)(-7.3828125, 52.9823116580891)(-7.3828125, 52.631436336349026)"
0,2005,9,21,2005-07-22,2005-07-26,5,142825,6655907.53,569.5,07-25,16.7,16.44,"(-5.625, 0.0, 45.9647996959973, 49.4735568764181)","(-3.515625, 47.36830277880653)(-3.515625, 47.36830272718452)(-3.8671875, 47.36830272718452)(-2.8125, 47.71917841872345)(-1.7578125, 48.42092988232212)"
